target_id	length	eff_length	est_counts	tpm
TRINITY_DN50414_c0_g1_i2_len=245	245	108.28	3.03305	1.776
TRINITY_DN53392_c0_g1_i8_len=1114	1114	961.978	100.952	6.65368
TRINITY_DN54262_c0_g2_i2_len=562	562	410.07	32	4.94771
TRINITY_DN35970_c0_g2_i2_len=1643	1643	1490.98	168.786	7.17759
TRINITY_DN38506_c0_g1_i1_len=940	940	787.978	93	7.4831
TRINITY_DN40115_c0_g4_i1_len=399	399	248.672	23.2201	5.9204
TRINITY_DN50473_c5_g3_i1_len=399	399	248.672	34.514	8.79997
TRINITY_DN52557_c0_g2_i8_len=599	599	447.047	46.6113	6.61074
TRINITY_DN32448_c0_g1_i3_len=1730	1730	1577.98	155.128	6.23306
TRINITY_DN47820_c2_g1_i1_len=889	889	736.978	1143.01	98.335
TRINITY_DN48533_c0_g1_i1_len=315	315	169.009	12	4.50177
TRINITY_DN51441_c4_g2_i7_len=1504	1504	1351.98	171.475	8.04163
TRINITY_DN52707_c1_g3_i1_len=315	315	169.009	15.0056	5.62931
TRINITY_DN54369_c5_g1_i8_len=3237	3237	3084.98	170.292	3.4999
TRINITY_DN68447_c0_g1_i1_len=315	315	169.009	27	10.129
TRINITY_DN22085_c0_g1_i1_len=272	272	130.713	0	0
TRINITY_DN39547_c0_g1_i1_len=588	588	436.047	84.1998	12.2431
TRINITY_DN48386_c0_g1_i1_len=1613	1613	1460.98	187	8.11541
TRINITY_DN50386_c1_g9_i2_len=642	642	490.047	52.4592	6.78728
TRINITY_DN54716_c1_g5_i1_len=831	831	679.017	99	9.24415
TRINITY_DN56222_c8_g7_i4_len=640	640	488.047	39.9613	5.19147
TRINITY_DN56502_c1_g10_i4_len=1146	1146	993.978	108.9	6.94648
TRINITY_DN51856_c13_g73_i1_len=710	710	558.017	15.4297	1.75317
TRINITY_DN52233_c0_g1_i1_len=534	534	382.265	54	8.95657
TRINITY_DN54244_c8_g22_i1_len=507	507	355.367	50.3493	8.98314
TRINITY_DN55529_c3_g1_i1_len=1181	1181	1028.98	95	5.85369
TRINITY_DN70706_c0_g1_i1_len=480	480	328.517	22	4.24597
TRINITY_DN126177_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN127380_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN132903_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN149153_c0_g1_i1_len=217	217	85.734	2	1.47907
TRINITY_DN154791_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN18345_c0_g1_i1_len=217	217	85.734	2	1.47907
TRINITY_DN22239_c0_g1_i1_len=217	217	85.734	25.5087	18.8646
TRINITY_DN33557_c0_g5_i1_len=217	217	85.734	7.28874	5.39028
TRINITY_DN34747_c0_g2_i1_len=217	217	85.734	6	4.43721
TRINITY_DN38269_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN38678_c0_g1_i1_len=217	217	85.734	5.61288	4.15093
TRINITY_DN39690_c0_g1_i1_len=217	217	85.734	2.10798	1.55893
TRINITY_DN43431_c1_g1_i2_len=217	217	85.734	3	2.21861
TRINITY_DN44532_c0_g5_i1_len=217	217	85.734	1	0.739536
TRINITY_DN50041_c1_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN50537_c0_g1_i4_len=217	217	85.734	2.77906	2.05521
TRINITY_DN50696_c0_g3_i1_len=217	217	85.734	44.7175	33.0702
TRINITY_DN51605_c3_g2_i1_len=217	217	85.734	8.90692	6.58698
TRINITY_DN51802_c8_g2_i4_len=2006	2006	1853.98	224.96	7.6933
TRINITY_DN52230_c0_g2_i1_len=217	217	85.734	6	4.43721
TRINITY_DN52345_c2_g1_i1_len=217	217	85.734	3.69264	2.73084
TRINITY_DN52470_c7_g12_i1_len=217	217	85.734	10.6776	7.89648
TRINITY_DN52742_c0_g1_i1_len=217	217	85.734	3.47833	2.57235
TRINITY_DN53271_c4_g2_i3_len=217	217	85.734	5.55675	4.10941
TRINITY_DN53400_c11_g5_i1_len=217	217	85.734	14	10.3535
TRINITY_DN53932_c2_g10_i1_len=217	217	85.734	15	11.093
TRINITY_DN55105_c4_g7_i1_len=217	217	85.734	1.7356	1.28354
TRINITY_DN55119_c1_g25_i1_len=217	217	85.734	9	6.65582
TRINITY_DN55415_c7_g13_i1_len=217	217	85.734	49.6625	36.7272
TRINITY_DN55818_c0_g7_i1_len=217	217	85.734	2	1.47907
TRINITY_DN55957_c0_g2_i1_len=217	217	85.734	1	0.739536
TRINITY_DN56088_c13_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN56092_c0_g2_i1_len=217	217	85.734	2.29077	1.69411
TRINITY_DN56870_c15_g2_i2_len=217	217	85.734	2.1521	1.59156
TRINITY_DN60825_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN63406_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN71190_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN83060_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN83341_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN85172_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN85602_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN94584_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN95929_c0_g1_i1_len=217	217	85.734	1	0.739536
TRINITY_DN49234_c0_g1_i1_len=991	991	838.978	92.4929	6.98989
TRINITY_DN49271_c0_g2_i1_len=343	343	194.786	12.4286	4.04555
TRINITY_DN51751_c2_g1_i1_len=695	695	543.047	57	6.65503
TRINITY_DN51857_c3_g1_i2_len=796	796	644.017	52.5223	5.17081
TRINITY_DN20038_c0_g1_i1_len=285	285	142	16	7.14403
TRINITY_DN42945_c0_g1_i4_len=507	507	355.367	0	0
TRINITY_DN43408_c0_g2_i1_len=285	285	142	9.80746	4.37905
TRINITY_DN46164_c1_g4_i1_len=285	285	142	32	14.2881
TRINITY_DN52873_c8_g2_i3_len=695	695	543.047	68.6993	8.02097
TRINITY_DN54599_c6_g1_i5_len=924	924	771.978	145.01	11.9099
TRINITY_DN56349_c3_g49_i1_len=285	285	142	17.4873	7.80809
TRINITY_DN56594_c4_g4_i1_len=285	285	142	9	4.01852
TRINITY_DN61962_c0_g1_i1_len=398	398	247.672	14.6668	3.75468
TRINITY_DN3340_c0_g1_i1_len=452	452	300.761	33.5846	7.07998
TRINITY_DN52604_c1_g1_i1_len=226	226	92.8319	2.6559	1.81396
TRINITY_DN52631_c1_g3_i1_len=285	285	142	26.0067	11.6121
TRINITY_DN52996_c5_g5_i1_len=425	425	274.078	38.3797	8.87849
TRINITY_DN53286_c8_g1_i4_len=1703	1703	1550.98	130.104	5.31858
TRINITY_DN43563_c0_g1_i2_len=1047	1047	894.978	96.9031	6.86496
TRINITY_DN49864_c0_g1_i1_len=232	232	97.6451	37.6788	24.4658
TRINITY_DN36766_c0_g1_i1_len=208	208	78.7912	4.06855	3.27396
TRINITY_DN41883_c0_g1_i2_len=1088	1088	935.978	114.286	7.74173
TRINITY_DN50279_c0_g1_i6_len=1641	1641	1488.98	150.196	6.39562
TRINITY_DN52308_c1_g4_i1_len=613	613	461.047	47.9361	6.59219
TRINITY_DN53872_c4_g1_i1_len=270	270	128.903	17.5166	8.61586
TRINITY_DN31257_c0_g2_i1_len=273	273	131.567	45.0958	21.7321
TRINITY_DN49501_c4_g4_i1_len=333	333	185.532	9.78144	3.34269
TRINITY_DN33178_c0_g1_i1_len=314	314	168.105	11	4.14882
TRINITY_DN39403_c0_g1_i1_len=671	671	519.047	48.4548	5.91892
TRINITY_DN50306_c6_g1_i1_len=370	370	220.456	22.6659	6.51873
TRINITY_DN52555_c4_g1_i1_len=314	314	168.105	24.3755	9.19361
TRINITY_DN41561_c0_g1_i2_len=612	612	460.047	47.143	6.49722
TRINITY_DN4502_c0_g1_i1_len=312	312	166.342	14.1316	5.38642
TRINITY_DN46845_c0_g1_i1_len=1659	1659	1506.98	145.029	6.10184
TRINITY_DN53539_c1_g4_i6_len=719	719	567.017	63	7.04461
TRINITY_DN56828_c12_g6_i1_len=214	214	83.4831	32.2642	24.5039
TRINITY_DN32533_c0_g1_i1_len=253	253	114.861	11.5141	6.35579
TRINITY_DN38208_c0_g1_i2_len=739	739	587.017	60.8081	6.56785
TRINITY_DN38605_c0_g2_i1_len=253	253	114.861	3.55537	1.96257
TRINITY_DN49791_c3_g2_i2_len=308	308	162.688	31.0855	12.1147
TRINITY_DN5080_c0_g1_i1_len=253	253	114.861	3	1.656
TRINITY_DN50840_c2_g2_i13_len=697	697	545.047	96.3327	11.206
TRINITY_DN50847_c5_g11_i1_len=253	253	114.861	9.38679	5.18151
TRINITY_DN54963_c0_g14_i1_len=253	253	114.861	5.90615	3.2602
TRINITY_DN55558_c4_g26_i1_len=253	253	114.861	2.63068	1.45213
TRINITY_DN55716_c5_g7_i1_len=253	253	114.861	2	1.104
TRINITY_DN56184_c6_g1_i1_len=397	397	246.699	18.1432	4.66292
TRINITY_DN56896_c24_g1_i1_len=253	253	114.861	4	2.208
TRINITY_DN10421_c0_g2_i1_len=531	531	379.286	28.571	4.77607
TRINITY_DN26998_c0_g2_i1_len=218	218	86.5458	1.47567	1.08107
TRINITY_DN47972_c0_g1_i1_len=700	700	548.017	77.8287	9.00447
TRINITY_DN51946_c1_g4_i1_len=690	690	538.047	49.0979	5.78569
TRINITY_DN52027_c7_g6_i1_len=235	235	100.008	14.6719	9.30173
TRINITY_DN47130_c0_g2_i1_len=958	958	805.978	94	7.39464
TRINITY_DN50880_c3_g7_i4_len=958	958	805.978	90.1126	7.08883
TRINITY_DN51096_c2_g2_i1_len=2061	2061	1908.98	187.188	6.21712
TRINITY_DN54904_c3_g2_i1_len=691	691	539.047	40.7172	4.7892
TRINITY_DN56213_c0_g2_i6_len=4333	4333	4180.98	549.113	8.32715
TRINITY_DN50794_c0_g2_i1_len=2988	2988	2835.98	360.01	8.04867
TRINITY_DN56571_c4_g5_i1_len=904	904	751.978	96	8.09429
TRINITY_DN143361_c0_g1_i1_len=557	557	405.07	63.7642	9.98064
TRINITY_DN19604_c0_g1_i1_len=1277	1277	1124.98	93	5.24145
TRINITY_DN51382_c4_g6_i3_len=557	557	405.07	37.3915	5.85269
TRINITY_DN53569_c2_g1_i1_len=266	266	125.638	0	0
TRINITY_DN51526_c0_g2_i2_len=2012	2012	1859.98	185.978	6.33967
TRINITY_DN52287_c2_g3_i1_len=540	540	388.179	9.17348	1.49835
TRINITY_DN52785_c5_g7_i3_len=450	450	298.777	34.9694	7.42084
TRINITY_DN53249_c4_g1_i3_len=1263	1263	1110.98	99.7405	5.69218
TRINITY_DN56248_c0_g1_i11_len=613	613	461.047	33.4651	4.60213
TRINITY_DN28629_c0_g1_i1_len=396	396	245.713	25.5622	6.59602
TRINITY_DN45163_c0_g2_i1_len=289	289	145.544	31.0656	13.5332
TRINITY_DN52868_c0_g3_i1_len=1115	1115	962.978	122.344	8.05523
TRINITY_DN53472_c5_g2_i1_len=503	503	351.387	55.7962	10.0677
TRINITY_DN53718_c8_g1_i6_len=2874	2874	2721.98	299.215	6.96966
TRINITY_DN34307_c0_g2_i1_len=284	284	141.156	34.0646	15.3009
TRINITY_DN50999_c1_g9_i1_len=1035	1035	882.978	96.8495	6.95441
TRINITY_DN52959_c4_g4_i5_len=1089	1089	936.978	111.182	7.52346
TRINITY_DN54271_c0_g2_i1_len=822	822	670.017	73.3569	6.94173
TRINITY_DN54949_c1_g4_i1_len=252	252	114.012	0	0
TRINITY_DN82700_c0_g1_i1_len=284	284	141.156	8	3.59338
TRINITY_DN39893_c0_g2_i1_len=1114	1114	961.978	135.233	8.9131
TRINITY_DN53282_c13_g3_i1_len=288	288	144.669	3.41823	1.49809
TRINITY_DN22854_c0_g1_i1_len=313	313	167.21	40.1785	15.2351
TRINITY_DN53312_c5_g1_i1_len=313	313	167.21	10.7551	4.07817
TRINITY_DN53796_c3_g4_i5_len=2316	2316	2163.98	176.996	5.18588
TRINITY_DN54479_c6_g2_i1_len=529	529	377.286	72	12.0997
TRINITY_DN35704_c0_g1_i1_len=341	341	192.906	23	7.55954
TRINITY_DN49029_c7_g18_i1_len=449	449	297.794	74.0542	15.7669
TRINITY_DN54579_c0_g1_i1_len=427	427	276.033	40.0497	9.19921
TRINITY_DN56042_c2_g1_i14_len=2191	2191	2038.98	242.853	7.55168
TRINITY_DN48118_c0_g1_i4_len=2210	2210	2057.98	318.384	9.80896
TRINITY_DN50929_c1_g1_i1_len=609	609	457.047	79.6793	11.0534
TRINITY_DN48750_c1_g1_i4_len=1496	1496	1343.98	114	5.37804
TRINITY_DN54511_c2_g1_i13_len=1074	1074	921.978	62.1975	4.27725
TRINITY_DN21128_c0_g1_i1_len=475	475	323.572	48.0815	9.42151
TRINITY_DN53430_c1_g2_i1_len=2699	2699	2546.98	282.844	7.041
TRINITY_DN53029_c11_g1_i2_len=212	212	81.8811	0	0
TRINITY_DN55129_c0_g5_i5_len=1388	1388	1235.98	117.955	6.05087
TRINITY_DN55669_c2_g3_i1_len=4715	4715	4562.98	517.306	7.18805
TRINITY_DN48407_c0_g1_i1_len=1003	1003	850.978	184.476	13.7446
TRINITY_DN49697_c1_g1_i1_len=501	501	349.387	36	6.53293
TRINITY_DN52048_c0_g1_i1_len=1003	1003	850.978	96.0747	7.15819
TRINITY_DN53930_c3_g2_i10_len=511	511	359.367	67.2484	11.8647
TRINITY_DN53297_c3_g9_i1_len=274	274	132.397	25.4471	12.1863
TRINITY_DN53755_c3_g5_i1_len=292	292	148.188	4.14868	1.77504
TRINITY_DN56321_c4_g1_i1_len=3008	3008	2855.98	335.804	7.45493
TRINITY_DN47429_c0_g1_i11_len=3165	3165	3012.98	339	7.13372
TRINITY_DN55304_c7_g17_i2_len=659	659	507.047	78.5204	9.81853
TRINITY_DN2896_c0_g1_i1_len=896	896	743.978	66	5.62466
TRINITY_DN41460_c0_g3_i1_len=423	423	272.139	22.257	5.18547
TRINITY_DN47351_c0_g2_i4_len=2642	2642	2489.98	288.525	7.34684
TRINITY_DN53608_c0_g9_i4_len=1878	1878	1725.98	185.05	6.79776
TRINITY_DN54362_c1_g14_i1_len=302	302	157.09	79.6676	32.1547
TRINITY_DN55432_c7_g4_i1_len=1898	1898	1745.98	177.967	6.4627
TRINITY_DN55608_c3_g1_i23_len=1613	1613	1460.98	145.095	6.2968
TRINITY_DN56600_c5_g6_i2_len=546	546	394.114	52.5443	8.4531
TRINITY_DN56820_c0_g1_i11_len=4775	4775	4622.98	335.253	4.59794
TRINITY_DN56863_c1_g1_i4_len=7757	7757	7604.98	1186.51	9.89203
TRINITY_DN13229_c0_g1_i1_len=252	252	114.012	17.5056	9.73503
TRINITY_DN44594_c0_g1_i1_len=413	413	262.332	24.2991	5.87289
TRINITY_DN48061_c0_g1_i1_len=674	674	522.047	56.4377	6.85444
TRINITY_DN52482_c0_g1_i1_len=340	340	191.981	27.6749	9.13986
TRINITY_DN53272_c0_g1_i7_len=630	630	478.047	49.3389	6.54382
TRINITY_DN53924_c3_g9_i1_len=252	252	114.012	17.1981	9.56401
TRINITY_DN54014_c0_g9_i1_len=252	252	114.012	9.43789	5.2485
TRINITY_DN55766_c5_g3_i1_len=252	252	114.012	20.7948	11.5642
TRINITY_DN56718_c7_g11_i1_len=252	252	114.012	12	6.67331
TRINITY_DN137407_c0_g1_i1_len=312	312	166.342	8	3.0493
TRINITY_DN17276_c0_g1_i1_len=394	394	243.794	33	8.58228
TRINITY_DN35212_c0_g3_i1_len=544	544	392.136	103.341	16.7089
TRINITY_DN46836_c2_g1_i1_len=579	579	427.047	52.0538	7.7284
TRINITY_DN49189_c3_g8_i1_len=394	394	243.794	32.2325	8.38267
TRINITY_DN52019_c0_g1_i12_len=1869	1869	1716.98	189.696	7.00495
TRINITY_DN52507_c5_g7_i1_len=312	312	166.342	12.9642	4.94148
TRINITY_DN52967_c2_g11_i1_len=686	686	534.047	46.345	5.50219
TRINITY_DN55644_c3_g5_i1_len=447	447	295.794	41.8547	8.97156
TRINITY_DN101865_c0_g1_i1_len=216	216	85.009	1	0.745843
TRINITY_DN104012_c0_g1_i1_len=216	216	85.009	2	1.49169
TRINITY_DN104720_c0_g1_i1_len=216	216	85.009	1	0.745843
TRINITY_DN111588_c0_g1_i1_len=216	216	85.009	1	0.745843
TRINITY_DN139096_c0_g1_i1_len=216	216	85.009	1	0.745843
TRINITY_DN14900_c0_g1_i1_len=778	778	626.017	67.095	6.79542
TRINITY_DN26048_c0_g1_i1_len=283	283	140.27	7	3.16407
TRINITY_DN32530_c0_g2_i1_len=216	216	85.009	13.233	9.86971
TRINITY_DN33550_c0_g1_i1_len=283	283	140.27	9.57449	4.32776
TRINITY_DN33875_c0_g1_i1_len=216	216	85.009	1	0.745843
TRINITY_DN33985_c1_g2_i1_len=283	283	140.27	14.4228	6.51922
TRINITY_DN40411_c0_g1_i1_len=216	216	85.009	2	1.49169
TRINITY_DN42383_c0_g1_i1_len=710	710	558.017	67.5187	7.67165
TRINITY_DN44898_c0_g2_i1_len=216	216	85.009	1	0.745843
TRINITY_DN45358_c1_g1_i1_len=216	216	85.009	4	2.98337
TRINITY_DN48774_c4_g45_i1_len=216	216	85.009	10	7.45843
TRINITY_DN4880_c0_g1_i1_len=367	367	217.602	13	3.78785
TRINITY_DN48953_c4_g1_i1_len=216	216	85.009	5.17122	3.85692
TRINITY_DN49246_c2_g22_i1_len=216	216	85.009	21.7624	16.2313
TRINITY_DN49355_c1_g5_i1_len=283	283	140.27	6.62183	2.99313
TRINITY_DN49657_c2_g2_i1_len=216	216	85.009	9	6.71258
TRINITY_DN49674_c0_g3_i1_len=216	216	85.009	3	2.23753
TRINITY_DN50168_c0_g3_i1_len=216	216	85.009	3.19484	2.38285
TRINITY_DN50916_c5_g1_i2_len=216	216	85.009	7	5.2209
TRINITY_DN51622_c5_g18_i2_len=216	216	85.009	6.40077	4.77397
TRINITY_DN51817_c0_g6_i1_len=216	216	85.009	8.12329	6.0587
TRINITY_DN52593_c5_g1_i1_len=216	216	85.009	2	1.49169
TRINITY_DN52979_c6_g2_i4_len=216	216	85.009	16.8807	12.5903
TRINITY_DN53029_c12_g6_i1_len=216	216	85.009	12.4205	9.26376
TRINITY_DN53060_c1_g1_i2_len=216	216	85.009	7	5.2209
TRINITY_DN53489_c0_g2_i1_len=216	216	85.009	1	0.745843
TRINITY_DN53660_c8_g5_i1_len=216	216	85.009	1.18054	0.880498
TRINITY_DN54720_c1_g4_i1_len=283	283	140.27	10.3202	4.66484
TRINITY_DN54871_c5_g1_i1_len=216	216	85.009	2	1.49169
TRINITY_DN55187_c3_g11_i1_len=216	216	85.009	6.52511	4.8667
TRINITY_DN55429_c0_g7_i2_len=623	623	471.047	57.7982	7.77969
TRINITY_DN55895_c1_g2_i2_len=216	216	85.009	5.81591	4.33776
TRINITY_DN56327_c2_g11_i1_len=216	216	85.009	9	6.71258
TRINITY_DN56520_c5_g3_i1_len=216	216	85.009	13.3152	9.93104
TRINITY_DN56828_c12_g1_i2_len=216	216	85.009	34.7033	25.8832
TRINITY_DN63177_c0_g1_i1_len=216	216	85.009	1	0.745843
TRINITY_DN64309_c0_g1_i1_len=216	216	85.009	1	0.745843
TRINITY_DN83402_c0_g1_i1_len=216	216	85.009	1	0.745843
TRINITY_DN50594_c4_g5_i1_len=216	216	85.009	11.8191	8.81519
TRINITY_DN51097_c0_g1_i4_len=1695	1695	1542.98	120.852	4.966
TRINITY_DN55400_c8_g11_i1_len=473	473	321.572	47.996	9.46324
TRINITY_DN2309_c0_g1_i1_len=499	499	347.406	36.4803	6.65783
TRINITY_DN50360_c4_g2_i1_len=1077	1077	924.978	87.1398	5.97307
TRINITY_DN45870_c1_g1_i1_len=499	499	347.406	39	7.1177
TRINITY_DN52638_c0_g1_i1_len=2675	2675	2522.98	263.717	6.6273
TRINITY_DN53553_c2_g1_i13_len=1609	1609	1456.98	123.02	5.35346
TRINITY_DN54111_c5_g5_i1_len=1024	1024	871.978	88.6705	6.44742
TRINITY_DN52597_c3_g3_i2_len=777	777	625.017	101.444	10.2908
TRINITY_DN52994_c7_g1_i1_len=525	525	373.307	47.6725	8.09682
TRINITY_DN54457_c4_g6_i2_len=1390	1390	1237.98	123	6.29948
TRINITY_DN24709_c0_g2_i1_len=461	461	309.676	20.9268	4.28457
TRINITY_DN40636_c0_g1_i1_len=1573	1573	1420.98	148.327	6.61827
TRINITY_DN51486_c2_g5_i1_len=566	566	414.07	30.7792	4.71299
TRINITY_DN33196_c0_g1_i1_len=327	327	179.985	5.83998	2.05725
TRINITY_DN41146_c1_g1_i1_len=366	366	216.626	29	8.48787
TRINITY_DN46385_c0_g1_i1_len=890	890	737.978	87.7379	7.538
TRINITY_DN48984_c1_g3_i2_len=524	524	372.307	83.6494	14.2454
TRINITY_DN49141_c0_g2_i3_len=1164	1164	1011.98	27.983	1.75321
TRINITY_DN50831_c1_g5_i1_len=366	366	216.626	44.0142	12.8823
TRINITY_DN52869_c2_g1_i1_len=1128	1128	975.978	172.678	11.2179
TRINITY_DN53993_c9_g2_i8_len=3292	3292	3139.98	343.27	6.9314
TRINITY_DN55810_c2_g14_i1_len=288	288	144.669	65.7823	28.83
TRINITY_DN39928_c0_g1_i1_len=607	607	455.047	38.6143	5.38028
TRINITY_DN50638_c1_g2_i1_len=482	482	330.499	37.8855	7.26799
TRINITY_DN53158_c2_g4_i1_len=1751	1751	1598.98	178.954	7.09594
TRINITY_DN28244_c0_g1_i2_len=311	311	165.38	34	13.0349
TRINITY_DN44606_c0_g1_i5_len=1260	1260	1107.98	128.87	7.37453
TRINITY_DN48669_c0_g1_i5_len=311	311	165.38	8.7171	3.34196
TRINITY_DN60339_c0_g1_i1_len=445	445	293.81	29	6.25812
TRINITY_DN41827_c0_g1_i1_len=1123	1123	970.978	99.0565	6.46824
TRINITY_DN48802_c0_g1_i4_len=2687	2687	2534.98	258	6.45294
TRINITY_DN50935_c4_g11_i1_len=366	366	216.626	20.7136	6.06257
TRINITY_DN53062_c2_g1_i2_len=1231	1231	1078.98	108.711	6.3881
TRINITY_DN56431_c2_g2_i1_len=1383	1383	1230.98	213.441	10.9936
TRINITY_DN56897_c19_g11_i1_len=307	307	161.808	42.0932	16.4939
TRINITY_DN47057_c0_g1_i1_len=1169	1169	1016.98	138.465	8.63259
TRINITY_DN54016_c1_g1_i1_len=1044	1044	891.978	97	6.89493
TRINITY_DN45587_c0_g1_i10_len=473	473	321.572	53.4779	10.5441
TRINITY_DN50855_c1_g3_i1_len=965	965	812.978	109.703	8.55561
TRINITY_DN52568_c4_g9_i1_len=835	835	683.017	50.5505	4.69253
TRINITY_DN52668_c0_g2_i15_len=2182	2182	2029.98	219.621	6.85954
TRINITY_DN50351_c0_g1_i1_len=282	282	139.432	76.9271	34.9807
TRINITY_DN53188_c10_g1_i1_len=282	282	139.432	7	3.18308
TRINITY_DN53993_c9_g2_i9_len=2974	2974	2821.98	252.092	5.66393
TRINITY_DN56088_c5_g1_i1_len=282	282	139.432	29.3958	13.367
TRINITY_DN44123_c0_g1_i1_len=1640	1640	1487.98	139.669	5.95135
TRINITY_DN52410_c7_g1_i2_len=754	754	602.017	65.7406	6.92369
TRINITY_DN52466_c7_g6_i3_len=1692	1692	1539.98	161.342	6.64272
TRINITY_DN52511_c5_g2_i13_len=1752	1752	1599.98	154.45	6.1205
TRINITY_DN53718_c3_g2_i1_len=255	255	116.48	1.24538	0.677897
TRINITY_DN55250_c2_g2_i2_len=2993	2993	2840.98	295.575	6.59648
TRINITY_DN26968_c0_g1_i1_len=365	365	215.687	36.702	10.7889
TRINITY_DN47233_c0_g1_i2_len=1171	1171	1018.98	106	6.59559
TRINITY_DN50233_c2_g1_i1_len=652	652	500.047	60.7193	7.69889
TRINITY_DN53938_c2_g3_i1_len=910	910	757.978	63.0413	5.27329
TRINITY_DN56301_c9_g3_i2_len=1539	1539	1386.98	153.021	6.99511
TRINITY_DN56359_c2_g1_i3_len=843	843	691.017	95.9081	8.79993
TRINITY_DN56447_c8_g20_i1_len=496	496	344.425	42.8159	7.88175
TRINITY_DN85017_c0_g1_i1_len=338	338	190.121	16	5.33584
TRINITY_DN54060_c0_g17_i1_len=243	243	106.621	9.37017	5.5721
TRINITY_DN101606_c0_g1_i1_len=251	251	113.156	2	1.12064
TRINITY_DN10935_c0_g1_i1_len=251	251	113.156	9.77135	5.47507
TRINITY_DN25699_c0_g1_i1_len=251	251	113.156	10.3374	5.79222
TRINITY_DN27172_c0_g1_i1_len=251	251	113.156	6.52808	3.65781
TRINITY_DN37012_c1_g4_i1_len=251	251	113.156	20.067	11.2439
TRINITY_DN37796_c2_g3_i1_len=251	251	113.156	15.1895	8.51094
TRINITY_DN45166_c0_g4_i1_len=251	251	113.156	24.9269	13.967
TRINITY_DN51635_c1_g2_i1_len=251	251	113.156	2	1.12064
TRINITY_DN52178_c1_g2_i1_len=1170	1170	1017.98	125.856	7.83878
TRINITY_DN52848_c1_g2_i3_len=2216	2216	2063.98	219.403	6.73985
TRINITY_DN53771_c0_g1_i1_len=251	251	113.156	2.34479	1.31383
TRINITY_DN54007_c0_g2_i1_len=251	251	113.156	20.5791	11.5308
TRINITY_DN55400_c8_g23_i1_len=251	251	113.156	26.523	14.8614
TRINITY_DN55952_c4_g1_i1_len=251	251	113.156	2	1.12064
TRINITY_DN56047_c4_g1_i6_len=1578	1578	1425.98	111.148	4.94197
TRINITY_DN56821_c3_g10_i1_len=251	251	113.156	24.9332	13.9706
TRINITY_DN56905_c47_g5_i2_len=251	251	113.156	15.2135	8.5244
TRINITY_DN43210_c0_g1_i1_len=2102	2102	1949.98	186	6.04777
TRINITY_DN43883_c1_g6_i1_len=513	513	361.367	20.8761	3.66279
TRINITY_DN54514_c1_g3_i3_len=1457	1457	1304.98	133.339	6.4784
TRINITY_DN54620_c2_g7_i1_len=414	414	263.302	45.6459	10.9915
TRINITY_DN55220_c0_g4_i11_len=1915	1915	1762.98	184.683	6.64191
TRINITY_DN56502_c1_g10_i3_len=438	438	286.939	13.972	3.08732
TRINITY_DN13615_c0_g1_i2_len=351	351	202.419	2	0.626456
TRINITY_DN48345_c3_g1_i1_len=521	521	369.307	66.5875	11.4319
TRINITY_DN56138_c3_g1_i6_len=2223	2223	2070.98	219.579	6.72245
TRINITY_DN18761_c0_g1_i1_len=443	443	291.826	24	5.21434
TRINITY_DN44637_c0_g2_i1_len=1426	1426	1273.98	134.439	6.69075
TRINITY_DN50557_c0_g1_i1_len=2055	2055	1902.98	158	5.26424
TRINITY_DN51343_c2_g11_i1_len=417	417	266.244	9	2.14326
TRINITY_DN51471_c7_g2_i2_len=1548	1548	1395.98	156.04	7.08711
TRINITY_DN54255_c4_g6_i2_len=1005	1005	852.978	99.0787	7.3647
TRINITY_DN56294_c5_g14_i4_len=831	831	679.017	91.6194	8.55499
TRINITY_DN45314_c0_g1_i2_len=1787	1787	1634.98	168	6.51493
TRINITY_DN54810_c2_g6_i1_len=594	594	442.047	65.7993	9.43768
TRINITY_DN56189_c0_g1_i2_len=1450	1450	1297.98	156.5	7.64467
TRINITY_DN3505_c0_g2_i1_len=364	364	214.711	14	4.13415
TRINITY_DN48641_c1_g4_i1_len=1888	1888	1735.98	193.598	7.0708
TRINITY_DN54004_c4_g1_i3_len=395	395	244.726	51.7526	13.408
TRINITY_DN54401_c0_g2_i12_len=1457	1457	1304.98	80.0919	3.89133
TRINITY_DN56028_c3_g5_i7_len=3458	3458	3305.98	533.049	10.223
TRINITY_DN56456_c2_g24_i7_len=364	364	214.711	14.1813	4.18768
TRINITY_DN31404_c1_g3_i1_len=726	726	574.017	68	7.51098
